ID,HEALTH FACILITY,FACILITY TYPE,District,Sector,cell,village,Latitude,Longitude,Province,Sect_ID,EQUIPMENT,Number of Doctors,Number of Nurses,operation year,Patients_per_Month,EQUIPMENTS,DISEASES
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Bone and Joint Diseases other than fractures
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Bone and Joint Diseases other than fractures
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Bone and Joint fractures
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Bone and Joint fractures
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Bronchiolitis_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Bronchitis
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Cardiomyopathy_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Chronic mastoiditis
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Congenital heart disease_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Constipation_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Covid19_its sequelae_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Cysticercosis
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Dentofacial anomalies _including malocclusion
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Diabetes_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Diseases of urinary tract system
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Diseases of urinary tract system
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Disorders of tooth development and eruption _Excl embedded and impacted teeth
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Embedded and impacted teeth
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Fracture other limb trauma_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Gastritispeptic ulcer disease_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Gastrointestinal GI malformations congenital_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_GI surgical conditions other_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Head_neck trauma_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Hematological disorders other_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_HIV AIDS related opportunistic Infection
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Hypersensitivity disorders_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Hypertension all_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Immunological disorders other_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Inflammatory bowel disease_Crohns disease ulcerative colitis_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Leukemia_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Leukemia_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Lithiases_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Liver cancer_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Lung cancer_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Lymphoma_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Metabolic disorders other_RH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_NCD_Confirmed Cancer_New Cases
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_NCD_Confirmed Cancer_Old Cases
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_NCD_Suspected Cancer_New Cases
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_NCD_Suspected Cancer_Old Cases
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Physical traumas other than fractures
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",OPD_Pneumonia
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Periodontal disease_OPD
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Periodontal disease_OPD
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Pneumonia IMCI
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Road traffic accidents OPD
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,X-Ray Machine,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Very severe Febrile disease_plasmodium negative
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Echography ,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Delivery_Pneumonia on pregnancy_OPD New cases
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Echography ,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Delivery_Prolonged or Obstructed labor_OPD New cases
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Echography ,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Eye problem Glaucoma
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Echography ,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Eye problem other_OPDnew
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Echography ,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Eye problem Refractive Errors_DH
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Dental Unit,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Dental caries_OPD
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Dental Unit,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Dental caries_OPDnew
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Microscope,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Cataract_OPD
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Microscope,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Children consulted for cough or difficult breathing_IMCI
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Microscope,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Children consulted for Diarrhea_IMCI
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Microscope,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Conjunctivitis_OPD
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Microscope,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Delivery_Anemia Severe _<7gm/dl_OPD New cases
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Microscope,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Delivery_Complications of Abortions all_OPD New cases
543.0,DIVINE GRACE MEDICAL CLINIC LTD,CLINIC,Bugesera,Nyamata,Ndekwe,Mwesa,-2.114857423756643,30.14602787408658,Eastern Province,5710,Microscope,4,2,8.0,480.0,"Ultrasonic scaler, Dental Unit, Microbiology, X-Ray Machine, Real-Time PCR System, Echography , Ultra Sound, Microscope, Digital X-Ray",Delivery_Direct Obstetrical Complications Other_OPD New cases
